,appid,name,review_score,total_positive,total_negative,total_reviews,type,required_age,is_free,short_description,publishers,price_overview,platforms,categories,genres,release_date,price,genres_clean,Gore,Software Training,Animation & Modeling,Racing,Web Publishing,Action,Free to Play,Sports,Massively Multiplayer,Strategy,Casual,Design & Illustration,Early Access,Simulation,Sexual Content,Indie,Adventure,Nudity,Audio Production,Violent,RPG,Video Production,Utilities
474,385970,Baldur's Gate: Siege of Dragonspear,5,417,186,603,dlc,0,False,"The first new game in the Baldur’s Gate series in over a decade, Baldur’s Gate: Siege of Dragonspear adds a new chapter to the Bhaalspawn saga. The events occurring between Baldur’s Gate and Baldur’s Gate II are at last revealed in this 30-hour adventure.",['Beamdog'],"{'currency': 'EUR', 'initial': 1679, 'final': 1679, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '16,79€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 27, 'description': 'Cross-Platform Multiplayer'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 13, 'description': 'Captions available'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '31 Mar, 2016'}",1679.0,['RPG' 'Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
475,2165610,Mosaique Neko Waifus 5,8,144,11,155,game,0,False,Unique hentai puzzle about flirting with cute anime Neko girls. &quot;Neko Waifus&quot; is a series loved by millions around the world,['Lil Hentai Games'],"{'currency': 'EUR', 'initial': 239, 'final': 131, 'discount_percent': 45, 'initial_formatted': '2,39€', 'final_formatted': '1,31€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '4', 'description': 'Casual'}]","{'coming_soon': False, 'date': '26 Oct, 2022'}",239.0,['Casual'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476,1182900,A Plague Tale: Requiem,8,1941,157,2098,game,0,False,"Embark on a heartrending journey into a brutal, breathtaking world, and discover the cost of saving those you love in a desperate struggle for survival. Strike from the shadows or unleash hell with a variety of weapons, tools and unearthly powers.",['Focus Entertainment'],"{'currency': 'EUR', 'initial': 4999, 'final': 3749, 'discount_percent': 25, 'initial_formatted': '49,99€', 'final_formatted': '37,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '17 Oct, 2022'}",4999.0,['Action' 'Adventure'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
477,340360,Tomb of Tyrants,8,139,31,170,game,0,False,"Claim and defend the Tomb of Tyrants against greedy adventurers by matching tiles to build a deadly dungeon full of traps, minions, and more!",['Jake Huhman'],"{'currency': 'EUR', 'initial': 799, 'final': 271, 'discount_percent': 66, 'initial_formatted': '7,99€', 'final_formatted': '2,71€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 15, 'description': 'Stats'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '25 Jun, 2015'}",799.0,['Casual' 'Indie' 'Strategy'],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
478,769670,Gecata by Movavi 5 - Game Recording Software,5,80,40,120,game,0,False,Gecata by Movavi is a lightweight game recorder for PCs that lets you capture gameplay or a full-screen Windows desktop with one click and no lags.,['Movavi Software'],"{'currency': 'EUR', 'initial': 2395, 'final': 958, 'discount_percent': 60, 'initial_formatted': '23,95€', 'final_formatted': '9,58€'}","{'windows': True, 'mac': False, 'linux': False}",,"[{'id': '52', 'description': 'Audio Production'}, {'id': '56', 'description': 'Software Training'}, {'id': '57', 'description': 'Utilities'}, {'id': '58', 'description': 'Video Production'}, {'id': '59', 'description': 'Web Publishing'}]","{'coming_soon': False, 'date': '7 Mar, 2018'}",2395.0,"['Audio Production' 'Software Training' 'Utilities' 'Video Production'
 'Web Publishing']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
479,2007530,Spellbook Demonslayers,8,313,29,342,game,0,False,"Slay thousands of demons with powerful magic to protect the Cosmic Library! Choose new spells and upgrades every run to create overpowered builds with each character, and steal the powers of defeated enemies to destroy the demonic horde.","['Xendra', 'Erabit']","{'currency': 'EUR', 'initial': 239, 'final': 191, 'discount_percent': 20, 'initial_formatted': '2,39€', 'final_formatted': '1,91€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '2 Nov, 2022'}",239.0,['Action' 'Casual' 'Indie' 'RPG' 'Early Access'],0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
480,363410,Always The Same Blue Sky...,6,44,13,57,game,0,False,"A gripping seaside adventure following the connection of two young souls, each unknowingly helping the other make sense of a world that seems senseless. Complemented by breathtaking artwork and an addictive soundtrack, this charming tale will definitely suck you in and leave a lasting impression!",['NeoNight'],"{'currency': 'EUR', 'initial': 229, 'final': 114, 'discount_percent': 50, 'initial_formatted': '2,29€', 'final_formatted': '1,14€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '21 May, 2015'}",229.0,['Adventure' 'Casual' 'Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
481,32750,Comanche 4,8,114,14,128,game,0,False,"The best-selling Comanche series returns with this fast-paced action game that places you at the controls of a Comanche RAH-66 helicopter. In 6 single player campaigns and multiplayer, the game combines serious firepower with effortless controls and stunning, interactive terrain.","['NovaLogic', 'THQ Nordic']","{'currency': 'EUR', 'initial': 999, 'final': 249, 'discount_percent': 75, 'initial_formatted': '9,99€', 'final_formatted': '2,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}]","[{'id': '1', 'description': 'Action'}, {'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '18 Jun, 2009'}",999.0,['Action' 'Simulation'],0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
482,343460,Total War: ATTILA - Longbeards Culture Pack,5,45,35,80,dlc,0,False,"Total War™: ATTILA – Longbeards Culture Pack About the DLC: The Longbeards Culture Pack brings three new playable factions to Total War™: ATTILA. The Langobards, the Burgundians and the Alamans may be used in Single or Multiplayer Campaign modes and Custom and Multiplayer battles.",['SEGA'],"{'currency': 'EUR', 'initial': 899, 'final': 305, 'discount_percent': 66, 'initial_formatted': '8,99€', 'final_formatted': '3,05€'}","{'windows': True, 'mac': False, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 21, 'description': 'Downloadable Content'}]","[{'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '4 Mar, 2015'}",899.0,['Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483,494740,Police Quest Collection,8,46,9,55,game,0,False,"Walk the thin, blue line in four of the most realistic crime games ever created, packed with complex storylines and real-life mysteries that only a handful of real police officers ever face - or solve.",['Activision'],"{'currency': 'EUR', 'initial': 999, 'final': 649, 'discount_percent': 35, 'initial_formatted': '9,99€', 'final_formatted': '6,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '29 Aug, 2016'}",999.0,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
484,842750,Galaxy Champions TV,8,55,6,61,game,0,False,"Galaxy Champions TV is a super intense top-down closed arena shooter game inspired by the classic arcade game Smash TV. Get powerful weapons and power-ups, kill huge amounts of enemies, level up, unlock upgrades and beat all the bosses to become the champion of the most violent TV show of all time!",['aQuadiun'],"{'currency': 'EUR', 'initial': 699, 'final': 349, 'discount_percent': 50, 'initial_formatted': '6,99€', 'final_formatted': '3,49€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 39, 'description': 'Shared/Split Screen Co-op'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 15, 'description': 'Stats'}, {'id': 25, 'description': 'Steam Leaderboards'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '6 Sep, 2018'}",699.0,['Action' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
485,378030,Cardinal Quest 2,8,55,9,64,game,0,False,"Hack, slash and rush the forces of darkness. Assault castles and mountain lairs to liberate all in this super-sleek modernization of the classic roguelike formula! Will you play a crafting Alchemist, a sneaky backstabbing Thief... or something else?",['Randomnine Ltd'],"{'currency': 'EUR', 'initial': 399, 'final': 399, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '3,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '23 Nov, 2015'}",399.0,['Indie' 'RPG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
486,533950,Don't open the doors!,6,50,16,66,game,0,False,"Claymation action adventure in an odd world of talking pumpkins, blue trees and stuff like that.",['Anton Riot'],"{'currency': 'EUR', 'initial': 1099, 'final': 219, 'discount_percent': 80, 'initial_formatted': '10,99€', 'final_formatted': '2,19€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '11 Nov, 2016'}",1099.0,['Action' 'Adventure' 'Indie' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
487,1880360,Monster Hunter Rise: Sunbreak,8,1132,240,1372,dlc,0,False,"Monster Hunter Rise: Sunbreak expansion The world of Monster Hunter Rise gets bigger and deeper with this massive expansion featuring new monsters, new locales and more!","['CAPCOM Co., Ltd.']","{'currency': 'CAD', 'initial': 4999, 'final': 3749, 'discount_percent': 25, 'initial_formatted': 'CDN$ 49.99', 'final_formatted': 'CDN$ 37.49'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 21, 'description': 'Downloadable Content'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '1', 'description': 'Action'}]","{'coming_soon': False, 'date': '29 Jun, 2022'}",4999.0,['Action'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1462810,WRC 10 FIA World Rally Championship,6,306,106,412,game,0,False,"Hailed by reviewers and professional drivers, the standard-setting off-road racing simulation has been reinvented! Reach the 2021 season podium, and to celebrate the 50th anniversary of the competition, relive the highlights at the wheel of legendary cars.",['Nacon'],"{'currency': 'EUR', 'initial': 4999, 'final': 2249, 'discount_percent': 55, 'initial_formatted': '49,99€', 'final_formatted': '22,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 27, 'description': 'Cross-Platform Multiplayer'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]","{'coming_soon': False, 'date': '2 Sep, 2021'}",4999.0,['Racing' 'Simulation' 'Sports'],0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
489,1259740,Escape Dungeon,6,83,29,112,game,18,False,Help the Grand Mage Shalith escape captivity in this rogue-lite adventure! Suffer the consequences of defeat with animated interactive H-scenes and detailed CGs! Will you lead her to escape or humiliation?,"['PlayMeow Games', 'Hide Games', 'Lewd Formosa']","{'currency': 'EUR', 'initial': 1079, 'final': 593, 'discount_percent': 45, 'initial_formatted': '10,79€', 'final_formatted': '5,93€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '15 Nov, 2020'}",1079.0,['Indie' 'RPG' 'Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
490,577990,Ignition,8,59,11,70,game,0,False,IGNITION - it takes skill to drive like a nutter!Seven unique race tracks from the Lost Ruins to Cape Thor11 unusual vehicles from monster trucks to jungle jeepsFunky smooth-scrolling overhead race viewTwo player split-screen mode,['Interplay Entertainment Corp.'],"{'currency': 'EUR', 'initial': 999, 'final': 699, 'discount_percent': 30, 'initial_formatted': '9,99€', 'final_formatted': '6,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 37, 'description': 'Shared/Split Screen PvP'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '1', 'description': 'Action'}, {'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}]","{'coming_soon': False, 'date': '6 Feb, 2017'}",999.0,['Action' 'Racing' 'Sports'],0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,17140,Hinterland,6,120,33,153,game,0,False,"June 11, 2009 - Update Two new playable Orc classes: Lord (Warrior) or Shaman. Expanded gameplay: Orcs consume twice as much food, learn martial skills faster, manufacture items slower, and the Shaman uses totems to summon creatures. Several new items regardless of character class.","['Tilted Mill Entertainment, Inc.']","{'currency': 'EUR', 'initial': 999, 'final': 249, 'discount_percent': 75, 'initial_formatted': '9,99€', 'final_formatted': '2,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}]","[{'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '30 Sep, 2008'}",999.0,['RPG' 'Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
492,1069660,Ultimate Admiral: Dreadnoughts,6,1123,359,1482,game,0,False,"Design warships the way you want them, command fleets, win the naval arms race for your nation!",['Game-Labs'],"{'currency': 'EUR', 'initial': 3399, 'final': 3399, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '33,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '10 Dec, 2021'}",3399.0,['Indie' 'RPG' 'Simulation' 'Strategy' 'Early Access'],0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
